Created as New Dataset,Sample 004 By Administrator Date Tuesday, October 21 2025
cm-1,%T
2768.00,99.82
2767.00,99.81
2766.00,99.81
2765.00,99.81
2764.00,99.81
2763.00,99.81
2762.00,99.81
2761.00,99.81
2760.00,99.81
2759.00,99.81
2758.00,99.81
2757.00,99.81
2756.00,99.81
2755.00,99.81
2754.00,99.81
2753.00,99.81
2752.00,99.81
2751.00,99.81
2750.00,99.81
2749.00,99.81
2748.00,99.80
2747.00,99.80
2746.00,99.81
2745.00,99.81
2744.00,99.81
2743.00,99.81
2742.00,99.81
2741.00,99.81
2740.00,99.81
2739.00,99.82
2738.00,99.82
2737.00,99.82
2736.00,99.82
2735.00,99.81
2734.00,99.81
2733.00,99.81
2732.00,99.81
2731.00,99.81
2730.00,99.81
2729.00,99.81
2728.00,99.82
2727.00,99.82
2726.00,99.82
2725.00,99.82
2724.00,99.81
2723.00,99.81
2722.00,99.81
2721.00,99.81
2720.00,99.81
2719.00,99.81
2718.00,99.81
2717.00,99.81
2716.00,99.81
2715.00,99.81
2714.00,99.82
2713.00,99.82
2712.00,99.82
2711.00,99.82
2710.00,99.82
2709.00,99.82
2708.00,99.82
2707.00,99.82
2706.00,99.82
2705.00,99.82
2704.00,99.82
2703.00,99.81
2702.00,99.81
2701.00,99.81
2700.00,99.81
2699.00,99.81
2698.00,99.81
2697.00,99.81
2696.00,99.81
2695.00,99.81
2694.00,99.81
2693.00,99.81
2692.00,99.81
2691.00,99.81
2690.00,99.82
2689.00,99.82
2688.00,99.82
2687.00,99.82
2686.00,99.82
2685.00,99.81
2684.00,99.81
2683.00,99.81
2682.00,99.82
2681.00,99.82
2680.00,99.82
2679.00,99.82
2678.00,99.81
2677.00,99.81
2676.00,99.81
2675.00,99.81
2674.00,99.81
2673.00,99.81
2672.00,99.81
2671.00,99.81
2670.00,99.81
2669.00,99.81
2668.00,99.81
2667.00,99.81
2666.00,99.81
2665.00,99.81
2664.00,99.81
2663.00,99.82
2662.00,99.82
2661.00,99.81
2660.00,99.82
2659.00,99.82
2658.00,99.82
2657.00,99.82
2656.00,99.83
2655.00,99.83
2654.00,99.82
2653.00,99.81
2652.00,99.81
2651.00,99.81
2650.00,99.81
2649.00,99.81
2648.00,99.82
2647.00,99.82
2646.00,99.82
2645.00,99.82
2644.00,99.82
2643.00,99.82
2642.00,99.82
2641.00,99.82
2640.00,99.82
2639.00,99.81
2638.00,99.81
2637.00,99.81
2636.00,99.81
2635.00,99.81
2634.00,99.82
2633.00,99.82
2632.00,99.82
2631.00,99.82
2630.00,99.82
2629.00,99.82
2628.00,99.82
2627.00,99.82
2626.00,99.82
2625.00,99.82
2624.00,99.82
2623.00,99.82
2622.00,99.82
2621.00,99.82
2620.00,99.82
2619.00,99.82
2618.00,99.81
2617.00,99.81
2616.00,99.81
2615.00,99.81
2614.00,99.82
2613.00,99.82
2612.00,99.82
2611.00,99.82
2610.00,99.82
2609.00,99.81
2608.00,99.81
2607.00,99.82
2606.00,99.82
2605.00,99.82
2604.00,99.82
2603.00,99.82
2602.00,99.82
2601.00,99.82
2600.00,99.82
2599.00,99.82
2598.00,99.82
2597.00,99.82
2596.00,99.81
2595.00,99.81
2594.00,99.81
2593.00,99.81
2592.00,99.81
2591.00,99.81
2590.00,99.81
2589.00,99.82
2588.00,99.82
2587.00,99.82
2586.00,99.82
2585.00,99.82
2584.00,99.82
2583.00,99.82
2582.00,99.82
2581.00,99.83
2580.00,99.83
2579.00,99.83
2578.00,99.83
2577.00,99.83
2576.00,99.83
2575.00,99.83
2574.00,99.83
2573.00,99.82
2572.00,99.82
2571.00,99.81
2570.00,99.81
2569.00,99.82
2568.00,99.82
2567.00,99.82
2566.00,99.82
2565.00,99.82
2564.00,99.82
2563.00,99.82
2562.00,99.82
2561.00,99.82
2560.00,99.82
2559.00,99.82
2558.00,99.82
2557.00,99.82
2556.00,99.83
2555.00,99.83
2554.00,99.83
2553.00,99.83
2552.00,99.82
2551.00,99.82
2550.00,99.82
2549.00,99.81
2548.00,99.81
2547.00,99.81
2546.00,99.82
2545.00,99.82
2544.00,99.82
2543.00,99.83
2542.00,99.83
2541.00,99.83
2540.00,99.83
2539.00,99.83
2538.00,99.83
2537.00,99.83
2536.00,99.83
2535.00,99.83
2534.00,99.82
2533.00,99.82
2532.00,99.82
2531.00,99.82
2530.00,99.82
2529.00,99.82
2528.00,99.82
2527.00,99.82
2526.00,99.82
2525.00,99.82
2524.00,99.82
2523.00,99.82
2522.00,99.82
2521.00,99.81
2520.00,99.81
2519.00,99.82
2518.00,99.82
2517.00,99.82
2516.00,99.83
2515.00,99.83
2514.00,99.83
2513.00,99.83
2512.00,99.83
2511.00,99.82
2510.00,99.82
2509.00,99.81
2508.00,99.81
2507.00,99.81
2506.00,99.81
2505.00,99.81
2504.00,99.81
2503.00,99.81
2502.00,99.81
2501.00,99.81
2500.00,99.81
2499.00,99.82
2498.00,99.82
2497.00,99.82
2496.00,99.83
2495.00,99.83
2494.00,99.83
2493.00,99.83
2492.00,99.83
2491.00,99.83
2490.00,99.83
2489.00,99.82
2488.00,99.82
2487.00,99.82
2486.00,99.82
2485.00,99.83
2484.00,99.83
2483.00,99.83
2482.00,99.83
2481.00,99.83
2480.00,99.83
2479.00,99.82
2478.00,99.82
2477.00,99.82
2476.00,99.82
2475.00,99.82
2474.00,99.83
2473.00,99.83
2472.00,99.83
2471.00,99.83
2470.00,99.83
2469.00,99.83
2468.00,99.82
2467.00,99.82
2466.00,99.82
2465.00,99.83
2464.00,99.83
2463.00,99.82
2462.00,99.82
2461.00,99.82
2460.00,99.83
2459.00,99.83
2458.00,99.83
2457.00,99.82
2456.00,99.82
2455.00,99.82
