Created as New Dataset,Sample 005 By Administrator Date Thursday, October 16 2025
cm-1,%T
3853.00,98.77
3852.00,98.78
3851.00,98.72
3850.00,98.69
3849.00,98.71
3848.00,98.72
3847.00,98.67
3846.00,98.61
3845.00,98.58
3844.00,98.57
3843.00,98.59
3842.00,98.61
3841.00,98.59
3840.00,98.54
3839.00,98.53
3838.00,98.55
3837.00,98.56
3836.00,98.58
3835.00,98.59
3834.00,98.60
3833.00,98.60
3832.00,98.61
3831.00,98.64
3830.00,98.65
3829.00,98.60
3828.00,98.54
3827.00,98.55
3826.00,98.64
3825.00,98.72
3824.00,98.70
3823.00,98.62
3822.00,98.60
3821.00,98.68
3820.00,98.76
3819.00,98.73
3818.00,98.64
3817.00,98.63
3816.00,98.71
3815.00,98.75
3814.00,98.68
3813.00,98.58
3812.00,98.58
3811.00,98.68
3810.00,98.74
3809.00,98.70
3808.00,98.67
3807.00,98.74
3806.00,98.84
3805.00,98.83
3804.00,98.72
3803.00,98.64
3802.00,98.67
3801.00,98.71
3800.00,98.69
3799.00,98.61
3798.00,98.56
3797.00,98.59
3796.00,98.64
3795.00,98.63
3794.00,98.57
3793.00,98.54
3792.00,98.55
3791.00,98.57
3790.00,98.56
3789.00,98.55
3788.00,98.55
3787.00,98.55
3786.00,98.54
3785.00,98.54
3784.00,98.57
3783.00,98.58
3782.00,98.56
3781.00,98.51
3780.00,98.52
3779.00,98.57
3778.00,98.60
3777.00,98.58
3776.00,98.55
3775.00,98.59
3774.00,98.65
3773.00,98.65
3772.00,98.60
3771.00,98.60
3770.00,98.65
3769.00,98.67
3768.00,98.63
3767.00,98.59
3766.00,98.60
3765.00,98.65
3764.00,98.68
3763.00,98.66
3762.00,98.63
3761.00,98.62
3760.00,98.64
3759.00,98.64
3758.00,98.66
3757.00,98.72
3756.00,98.77
3755.00,98.81
3754.00,98.90
3753.00,99.05
3752.00,99.19
3751.00,99.22
3750.00,99.22
3749.00,99.24
3748.00,99.19
3747.00,99.01
3746.00,98.84
3745.00,98.83
3744.00,98.91
3743.00,98.93
3742.00,98.89
3741.00,98.91
3740.00,99.04
3739.00,99.14
3738.00,99.10
3737.00,99.01
3736.00,98.96
3735.00,98.90
3734.00,98.83
3733.00,98.80
3732.00,98.83
3731.00,98.85
3730.00,98.82
3729.00,98.79
3728.00,98.77
3727.00,98.78
3726.00,98.76
3725.00,98.69
3724.00,98.63
3723.00,98.60
3722.00,98.62
3721.00,98.64
3720.00,98.63
3719.00,98.62
3718.00,98.64
3717.00,98.71
3716.00,98.77
3715.00,98.80
3714.00,98.85
3713.00,98.90
3712.00,98.87
3711.00,98.79
3710.00,98.73
3709.00,98.71
3708.00,98.69
3707.00,98.69
3706.00,98.68
3705.00,98.66
3704.00,98.61
3703.00,98.56
3702.00,98.55
3701.00,98.58
3700.00,98.60
3699.00,98.60
3698.00,98.60
3697.00,98.64
3696.00,98.67
3695.00,98.66
3694.00,98.64
3693.00,98.66
3692.00,98.68
3691.00,98.67
3690.00,98.68
3689.00,98.74
3688.00,98.79
3687.00,98.79
3686.00,98.74
3685.00,98.72
3684.00,98.73
3683.00,98.75
3682.00,98.71
3681.00,98.69
3680.00,98.74
3679.00,98.86
3678.00,98.93
3677.00,98.92
3676.00,98.91
3675.00,98.94
3674.00,98.94
3673.00,98.86
3672.00,98.82
3671.00,98.84
3670.00,98.85
3669.00,98.80
3668.00,98.75
3667.00,98.70
3666.00,98.69
3665.00,98.70
3664.00,98.69
3663.00,98.66
3662.00,98.63
3661.00,98.64
3660.00,98.70
3659.00,98.74
3658.00,98.74
3657.00,98.74
3656.00,98.79
3655.00,98.82
3654.00,98.80
3653.00,98.78
3652.00,98.85
3651.00,98.97
3650.00,98.99
3649.00,98.91
3648.00,98.85
3647.00,98.82
3646.00,98.79
3645.00,98.75
3644.00,98.72
3643.00,98.69
3642.00,98.67
3641.00,98.64
3640.00,98.62
3639.00,98.63
3638.00,98.65
3637.00,98.67
3636.00,98.68
3635.00,98.69
3634.00,98.75
3633.00,98.85
3632.00,98.93
3631.00,98.97
3630.00,99.00
3629.00,99.01
3628.00,98.98
3627.00,98.90
3626.00,98.82
3625.00,98.80
3624.00,98.82
3623.00,98.79
3622.00,98.71
3621.00,98.64
3620.00,98.61
3619.00,98.63
3618.00,98.68
3617.00,98.74
3616.00,98.76
3615.00,98.76
3614.00,98.80
3613.00,98.86
3612.00,98.92
3611.00,98.94
3610.00,98.94
3609.00,98.91
3608.00,98.86
3607.00,98.78
3606.00,98.72
3605.00,98.70
3604.00,98.69
3603.00,98.68
3602.00,98.67
3601.00,98.68
3600.00,98.69
3599.00,98.68
3598.00,98.67
3597.00,98.67
3596.00,98.67
3595.00,98.67
3594.00,98.69
3593.00,98.74
3592.00,98.80
3591.00,98.83
3590.00,98.84
3589.00,98.82
3588.00,98.79
3587.00,98.75
3586.00,98.73
3585.00,98.72
3584.00,98.71
3583.00,98.70
3582.00,98.68
3581.00,98.67
3580.00,98.65
3579.00,98.63
3578.00,98.63
3577.00,98.64
3576.00,98.65
3575.00,98.65
3574.00,98.66
3573.00,98.69
3572.00,98.72
3571.00,98.76
3570.00,98.79
3569.00,98.81
3568.00,98.81
3567.00,98.79
3566.00,98.75
3565.00,98.72
3564.00,98.70
3563.00,98.70
3562.00,98.70
3561.00,98.70
3560.00,98.69
3559.00,98.67
3558.00,98.66
3557.00,98.67
3556.00,98.68
3555.00,98.67
3554.00,98.67
3553.00,98.67
3552.00,98.69
3551.00,98.70
3550.00,98.71
3549.00,98.73
3548.00,98.75
3547.00,98.75
3546.00,98.74
3545.00,98.72
3544.00,98.71
3543.00,98.69
3542.00,98.68
3541.00,98.68
3540.00,98.68
3539.00,98.68
3538.00,98.67
3537.00,98.67
3536.00,98.68
3535.00,98.69
3534.00,98.69
3533.00,98.69
3532.00,98.70
3531.00,98.69
3530.00,98.68
3529.00,98.69
3528.00,98.71
3527.00,98.73
3526.00,98.74
3525.00,98.73
3524.00,98.72
3523.00,98.71
3522.00,98.70
3521.00,98.69
3520.00,98.69
3519.00,98.69
3518.00,98.69
3517.00,98.70
3516.00,98.70
3515.00,98.69
3514.00,98.68
3513.00,98.68
3512.00,98.68
3511.00,98.68
3510.00,98.69
3509.00,98.71
3508.00,98.72
3507.00,98.72
3506.00,98.71
3505.00,98.71
3504.00,98.71
3503.00,98.71
3502.00,98.71
3501.00,98.72
3500.00,98.73
3499.00,98.72
3498.00,98.72
3497.00,98.72
3496.00,98.71
3495.00,98.70
3494.00,98.70
3493.00,98.70
3492.00,98.70
3491.00,98.70
3490.00,98.70
3489.00,98.71
3488.00,98.72
3487.00,98.72
3486.00,98.71
3485.00,98.70
3484.00,98.70
3483.00,98.70
3482.00,98.70
3481.00,98.71
3480.00,98.72
3479.00,98.71
3478.00,98.71
3477.00,98.70
3476.00,98.70
3475.00,98.69
3474.00,98.68
3473.00,98.68
3472.00,98.69
3471.00,98.70
3470.00,98.71
3469.00,98.72
3468.00,98.73
3467.00,98.72
3466.00,98.72
3465.00,98.71
3464.00,98.70
3463.00,98.69
3462.00,98.69
3461.00,98.70
3460.00,98.70
3459.00,98.70
3458.00,98.70
3457.00,98.70
3456.00,98.70
3455.00,98.71
3454.00,98.71
3453.00,98.71
3452.00,98.71
3451.00,98.71
3450.00,98.70
3449.00,98.70
3448.00,98.70
3447.00,98.71
3446.00,98.72
3445.00,98.72
3444.00,98.72
3443.00,98.72
3442.00,98.72
3441.00,98.73
3440.00,98.73
3439.00,98.73
3438.00,98.73
3437.00,98.73
3436.00,98.73
3435.00,98.73
3434.00,98.73
3433.00,98.73
3432.00,98.74
3431.00,98.74
3430.00,98.74
3429.00,98.73
3428.00,98.73
3427.00,98.73
3426.00,98.73
3425.00,98.73
3424.00,98.73
3423.00,98.73
3422.00,98.73
3421.00,98.73
3420.00,98.73
3419.00,98.73
3418.00,98.73
3417.00,98.72
3416.00,98.72
3415.00,98.73
3414.00,98.73
3413.00,98.73
3412.00,98.73
3411.00,98.73
3410.00,98.72
3409.00,98.73
3408.00,98.74
3407.00,98.74
3406.00,98.75
3405.00,98.75
3404.00,98.76
3403.00,98.76
3402.00,98.76
3401.00,98.76
3400.00,98.75
3399.00,98.75
3398.00,98.74
3397.00,98.74
3396.00,98.74
3395.00,98.74
3394.00,98.74
3393.00,98.75
3392.00,98.75
3391.00,98.75
3390.00,98.75
3389.00,98.75
3388.00,98.75
3387.00,98.75
3386.00,98.75
3385.00,98.75
3384.00,98.75
3383.00,98.75
3382.00,98.75
3381.00,98.74
3380.00,98.74
3379.00,98.73
3378.00,98.73
3377.00,98.74
3376.00,98.74
3375.00,98.74
3374.00,98.73
3373.00,98.74
3372.00,98.74
3371.00,98.74
3370.00,98.74
3369.00,98.74
3368.00,98.73
3367.00,98.72
3366.00,98.71
3365.00,98.72
3364.00,98.73
3363.00,98.74
3362.00,98.75
3361.00,98.75
3360.00,98.75
3359.00,98.74
3358.00,98.73
3357.00,98.74
3356.00,98.74
3355.00,98.74
3354.00,98.74
3353.00,98.74
3352.00,98.75
3351.00,98.74
3350.00,98.74
3349.00,98.74
3348.00,98.73
3347.00,98.73
3346.00,98.74
3345.00,98.74
3344.00,98.75
3343.00,98.75
3342.00,98.75
3341.00,98.75
3340.00,98.75
3339.00,98.74
3338.00,98.74
3337.00,98.74
3336.00,98.75
3335.00,98.75
3334.00,98.75
3333.00,98.75
3332.00,98.74
3331.00,98.74
3330.00,98.74
3329.00,98.75
3328.00,98.75
3327.00,98.75
3326.00,98.75
3325.00,98.75
3324.00,98.75
3323.00,98.74
3322.00,98.74
3321.00,98.74
3320.00,98.74
3319.00,98.74
3318.00,98.74
3317.00,98.74
3316.00,98.74
3315.00,98.74
3314.00,98.74
3313.00,98.75
3312.00,98.76
3311.00,98.76
3310.00,98.77
3309.00,98.77
3308.00,98.77
3307.00,98.77
3306.00,98.76
3305.00,98.75
3304.00,98.75
3303.00,98.74
3302.00,98.74
3301.00,98.74
3300.00,98.74
3299.00,98.74
3298.00,98.75
3297.00,98.76
3296.00,98.77
3295.00,98.77
3294.00,98.77
3293.00,98.78
3292.00,98.78
3291.00,98.77
3290.00,98.76
3289.00,98.76
3288.00,98.75
3287.00,98.75
3286.00,98.74
3285.00,98.75
3284.00,98.75
3283.00,98.76
3282.00,98.76
3281.00,98.77
3280.00,98.77
3279.00,98.77
3278.00,98.76
3277.00,98.76
3276.00,98.76
3275.00,98.76
3274.00,98.77
3273.00,98.77
3272.00,98.77
3271.00,98.77
3270.00,98.77
3269.00,98.76
3268.00,98.76
3267.00,98.76
3266.00,98.76
3265.00,98.77
3264.00,98.77
3263.00,98.78
3262.00,98.78
3261.00,98.78
3260.00,98.78
3259.00,98.77
3258.00,98.76
3257.00,98.76
3256.00,98.76
3255.00,98.76
3254.00,98.75
3253.00,98.75
3252.00,98.75
3251.00,98.75
3250.00,98.75
3249.00,98.75
3248.00,98.76
3247.00,98.76
3246.00,98.76
3245.00,98.77
3244.00,98.77
3243.00,98.77
3242.00,98.76
3241.00,98.76
3240.00,98.76
3239.00,98.75
3238.00,98.75
3237.00,98.75
3236.00,98.76
3235.00,98.76
3234.00,98.76
3233.00,98.77
3232.00,98.76
3231.00,98.76
3230.00,98.76
3229.00,98.76
3228.00,98.76
3227.00,98.76
3226.00,98.76
3225.00,98.76
3224.00,98.76
3223.00,98.76
3222.00,98.77
3221.00,98.77
3220.00,98.77
3219.00,98.77
3218.00,98.77
3217.00,98.77
3216.00,98.77
3215.00,98.77
3214.00,98.77
3213.00,98.77
3212.00,98.77
3211.00,98.76
3210.00,98.77
3209.00,98.77
3208.00,98.77
3207.00,98.76
3206.00,98.76
3205.00,98.77
3204.00,98.77
3203.00,98.77
3202.00,98.76
3201.00,98.76
3200.00,98.76
3199.00,98.76
3198.00,98.76
3197.00,98.76
3196.00,98.76
3195.00,98.76
3194.00,98.76
3193.00,98.77
3192.00,98.77
3191.00,98.77
3190.00,98.77
3189.00,98.77
3188.00,98.77
3187.00,98.77
3186.00,98.77
3185.00,98.77
3184.00,98.77
3183.00,98.77
3182.00,98.77
3181.00,98.77
3180.00,98.76
3179.00,98.76
3178.00,98.76
3177.00,98.76
3176.00,98.76
3175.00,98.76
3174.00,98.76
3173.00,98.76
3172.00,98.76
3171.00,98.76
3170.00,98.76
3169.00,98.76
3168.00,98.76
3167.00,98.76
3166.00,98.76
3165.00,98.76
3164.00,98.77
3163.00,98.77
3162.00,98.77
3161.00,98.77
3160.00,98.77
3159.00,98.76
3158.00,98.76
3157.00,98.76
3156.00,98.76
3155.00,98.76
3154.00,98.76
3153.00,98.77
3152.00,98.77
3151.00,98.77
3150.00,98.77
3149.00,98.76
3148.00,98.76
3147.00,98.75
3146.00,98.75
3145.00,98.76
3144.00,98.76
3143.00,98.77
3142.00,98.77
3141.00,98.77
3140.00,98.77
3139.00,98.77
3138.00,98.77
3137.00,98.78
3136.00,98.78
3135.00,98.78
3134.00,98.78
3133.00,98.78
3132.00,98.78
3131.00,98.78
3130.00,98.78
3129.00,98.78
3128.00,98.78
3127.00,98.78
3126.00,98.77
3125.00,98.77
3124.00,98.77
3123.00,98.77
3122.00,98.77
3121.00,98.78
3120.00,98.77
3119.00,98.77
3118.00,98.77
3117.00,98.78
3116.00,98.78
3115.00,98.78
3114.00,98.78
3113.00,98.78
3112.00,98.77
3111.00,98.77
3110.00,98.77
3109.00,98.77
3108.00,98.77
3107.00,98.77
3106.00,98.77
3105.00,98.77
3104.00,98.77
3103.00,98.77
3102.00,98.78
3101.00,98.79
3100.00,98.79
3099.00,98.79
3098.00,98.79
3097.00,98.79
3096.00,98.79
3095.00,98.79
3094.00,98.79
3093.00,98.79
3092.00,98.78
3091.00,98.78
3090.00,98.79
3089.00,98.79
3088.00,98.78
3087.00,98.78
3086.00,98.78
3085.00,98.78
3084.00,98.78
3083.00,98.77
3082.00,98.77
3081.00,98.78
3080.00,98.78
3079.00,98.79
3078.00,98.79
3077.00,98.79
3076.00,98.79
3075.00,98.78
3074.00,98.78
3073.00,98.78
3072.00,98.78
3071.00,98.78
3070.00,98.78
3069.00,98.79
3068.00,98.79
3067.00,98.79
3066.00,98.79
3065.00,98.79
3064.00,98.79
3063.00,98.78
3062.00,98.78
3061.00,98.78
3060.00,98.78
3059.00,98.78
3058.00,98.79
3057.00,98.79
3056.00,98.79
3055.00,98.78
3054.00,98.78
3053.00,98.78
3052.00,98.78
3051.00,98.78
3050.00,98.78
3049.00,98.78
3048.00,98.78
3047.00,98.77
3046.00,98.77
3045.00,98.77
3044.00,98.77
3043.00,98.77
3042.00,98.77
3041.00,98.77
3040.00,98.78
3039.00,98.77
3038.00,98.78
3037.00,98.78
3036.00,98.79
3035.00,98.79
3034.00,98.79
3033.00,98.79
3032.00,98.79
3031.00,98.79
3030.00,98.79
3029.00,98.79
3028.00,98.78
3027.00,98.78
3026.00,98.78
3025.00,98.78
3024.00,98.78
3023.00,98.78
3022.00,98.78
3021.00,98.79
3020.00,98.80
3019.00,98.81
3018.00,98.82
3017.00,98.82
3016.00,98.82
3015.00,98.81
3014.00,98.80
3013.00,98.80
3012.00,98.79
3011.00,98.79
3010.00,98.79
3009.00,98.79
3008.00,98.79
3007.00,98.78
3006.00,98.78
3005.00,98.78
3004.00,98.78
3003.00,98.78
3002.00,98.79
3001.00,98.79
3000.00,98.80
2999.00,98.80
2998.00,98.80
2997.00,98.80
2996.00,98.79
2995.00,98.79
2994.00,98.79
2993.00,98.79
2992.00,98.79
2991.00,98.79
2990.00,98.80
2989.00,98.80
2988.00,98.80
2987.00,98.80
2986.00,98.79
2985.00,98.80
2984.00,98.80
2983.00,98.81
2982.00,98.81
2981.00,98.81
2980.00,98.80
2979.00,98.80
2978.00,98.79
2977.00,98.79
2976.00,98.79
2975.00,98.79
2974.00,98.79
2973.00,98.80
2972.00,98.80
2971.00,98.80
2970.00,98.80
2969.00,98.79
2968.00,98.79
2967.00,98.79
2966.00,98.79
2965.00,98.79
2964.00,98.78
2963.00,98.78
2962.00,98.79
2961.00,98.79
2960.00,98.79
2959.00,98.79
2958.00,98.79
2957.00,98.79
2956.00,98.78
2955.00,98.78
2954.00,98.78
2953.00,98.78
2952.00,98.78
2951.00,98.79
2950.00,98.80
2949.00,98.81
2948.00,98.80
2947.00,98.80
2946.00,98.79
2945.00,98.79
2944.00,98.79
2943.00,98.79
2942.00,98.79
2941.00,98.80
2940.00,98.81
2939.00,98.81
2938.00,98.82
2937.00,98.82
2936.00,98.82
2935.00,98.81
2934.00,98.80
2933.00,98.80
2932.00,98.81
2931.00,98.81
2930.00,98.81
2929.00,98.81
2928.00,98.81
2927.00,98.80
2926.00,98.80
2925.00,98.79
2924.00,98.79
2923.00,98.79
2922.00,98.78
2921.00,98.78
2920.00,98.76
2919.00,98.75
2918.00,98.74
2917.00,98.74
2916.00,98.74
2915.00,98.74
2914.00,98.75
2913.00,98.76
2912.00,98.76
2911.00,98.76
2910.00,98.77
2909.00,98.78
2908.00,98.78
2907.00,98.79
2906.00,98.79
2905.00,98.78
2904.00,98.77
2903.00,98.77
2902.00,98.77
2901.00,98.78
2900.00,98.78
2899.00,98.78
2898.00,98.78
2897.00,98.78
2896.00,98.79
2895.00,98.79
2894.00,98.79
2893.00,98.80
2892.00,98.80
2891.00,98.79
2890.00,98.79
2889.00,98.79
2888.00,98.79
2887.00,98.80
2886.00,98.80
2885.00,98.80
2884.00,98.80
2883.00,98.80
2882.00,98.80
2881.00,98.81
2880.00,98.81
2879.00,98.81
2878.00,98.81
2877.00,98.81
2876.00,98.81
2875.00,98.81
2874.00,98.81
2873.00,98.81
2872.00,98.81
2871.00,98.81
2870.00,98.81
2869.00,98.80
2868.00,98.80
2867.00,98.80
2866.00,98.79
2865.00,98.79
2864.00,98.79
2863.00,98.79
2862.00,98.80
2861.00,98.81
2860.00,98.81
2859.00,98.81
2858.00,98.81
2857.00,98.80
2856.00,98.80
2855.00,98.80
2854.00,98.80
2853.00,98.80
2852.00,98.80
2851.00,98.79
2850.00,98.78
2849.00,98.77
2848.00,98.77
2847.00,98.77
2846.00,98.78
2845.00,98.79
2844.00,98.79
2843.00,98.80
2842.00,98.80
2841.00,98.81
2840.00,98.81
2839.00,98.81
2838.00,98.81
2837.00,98.81
2836.00,98.81
2835.00,98.81
2834.00,98.82
2833.00,98.82
2832.00,98.82
2831.00,98.82
2830.00,98.82
2829.00,98.82
2828.00,98.82
2827.00,98.81
2826.00,98.81
2825.00,98.81
2824.00,98.81
2823.00,98.81
2822.00,98.81
2821.00,98.82
2820.00,98.82
2819.00,98.82
2818.00,98.82
2817.00,98.82
2816.00,98.82
2815.00,98.82
2814.00,98.82
2813.00,98.82
2812.00,98.82
2811.00,98.82
2810.00,98.82
2809.00,98.83
2808.00,98.82
2807.00,98.82
2806.00,98.82
2805.00,98.83
2804.00,98.83
2803.00,98.83
2802.00,98.83
2801.00,98.83
2800.00,98.83
2799.00,98.82
2798.00,98.82
2797.00,98.82
2796.00,98.82
2795.00,98.82
2794.00,98.82
2793.00,98.82
2792.00,98.83
2791.00,98.83
2790.00,98.83
2789.00,98.83
2788.00,98.83
2787.00,98.83
2786.00,98.83
2785.00,98.83
2784.00,98.82
2783.00,98.82
2782.00,98.82
2781.00,98.82
2780.00,98.82
2779.00,98.82
2778.00,98.82
2777.00,98.82
2776.00,98.82
2775.00,98.82
2774.00,98.82
2773.00,98.82
2772.00,98.82
2771.00,98.82
2770.00,98.82
2769.00,98.83
2768.00,98.83
2767.00,98.84
2766.00,98.84
2765.00,98.84
2764.00,98.84
2763.00,98.84
2762.00,98.84
2761.00,98.84
2760.00,98.84
2759.00,98.84
2758.00,98.84
2757.00,98.84
2756.00,98.83
2755.00,98.83
2754.00,98.82
2753.00,98.83
2752.00,98.83
2751.00,98.83
2750.00,98.83
2749.00,98.84
2748.00,98.84
2747.00,98.84
2746.00,98.84
2745.00,98.84
2744.00,98.83
2743.00,98.82
2742.00,98.82
2741.00,98.82
2740.00,98.83
2739.00,98.83
2738.00,98.84
2737.00,98.84
2736.00,98.83
2735.00,98.83
2734.00,98.84
2733.00,98.84
2732.00,98.84
2731.00,98.84
2730.00,98.84
2729.00,98.84
2728.00,98.84
2727.00,98.84
2726.00,98.84
2725.00,98.84
2724.00,98.85
2723.00,98.85
2722.00,98.84
2721.00,98.84
2720.00,98.84
2719.00,98.84
2718.00,98.84
2717.00,98.84
2716.00,98.84
2715.00,98.84
2714.00,98.84
2713.00,98.85
2712.00,98.85
2711.00,98.85
2710.00,98.85
2709.00,98.85
2708.00,98.84
2707.00,98.84
2706.00,98.84
2705.00,98.84
2704.00,98.83
2703.00,98.84
2702.00,98.84
2701.00,98.84
2700.00,98.84
2699.00,98.84
2698.00,98.84
2697.00,98.84
2696.00,98.84
2695.00,98.84
2694.00,98.85
2693.00,98.85
2692.00,98.86
2691.00,98.86
2690.00,98.86
2689.00,98.85
2688.00,98.85
2687.00,98.84
2686.00,98.84
2685.00,98.84
2684.00,98.84
2683.00,98.85
2682.00,98.86
2681.00,98.86
2680.00,98.85
2679.00,98.85
2678.00,98.85
2677.00,98.85
2676.00,98.85
2675.00,98.85
2674.00,98.85
2673.00,98.85
2672.00,98.85
2671.00,98.85
2670.00,98.85
2669.00,98.85
2668.00,98.85
2667.00,98.85
2666.00,98.85
2665.00,98.85
2664.00,98.85
2663.00,98.85
2662.00,98.85
2661.00,98.85
2660.00,98.85
2659.00,98.85
2658.00,98.85
2657.00,98.85
2656.00,98.85
2655.00,98.85
2654.00,98.85
2653.00,98.85
2652.00,98.85
2651.00,98.85
2650.00,98.86
2649.00,98.85
2648.00,98.85
2647.00,98.84
2646.00,98.84
2645.00,98.85
2644.00,98.86
2643.00,98.86
2642.00,98.87
2641.00,98.87
2640.00,98.87
2639.00,98.87
2638.00,98.87
2637.00,98.87
2636.00,98.86
2635.00,98.86
2634.00,98.87
2633.00,98.87
2632.00,98.87
2631.00,98.87
2630.00,98.87
2629.00,98.87
2628.00,98.87
2627.00,98.86
2626.00,98.87
2625.00,98.87
2624.00,98.86
2623.00,98.86
2622.00,98.86
2621.00,98.86
2620.00,98.86
2619.00,98.86
2618.00,98.87
2617.00,98.87
2616.00,98.87
2615.00,98.87
2614.00,98.87
2613.00,98.87
2612.00,98.87
2611.00,98.87
2610.00,98.87
2609.00,98.87
2608.00,98.87
2607.00,98.87
2606.00,98.87
2605.00,98.87
2604.00,98.87
2603.00,98.87
2602.00,98.87
2601.00,98.88
2600.00,98.88
2599.00,98.88
2598.00,98.88
2597.00,98.88
2596.00,98.88
2595.00,98.87
2594.00,98.87
2593.00,98.87
2592.00,98.87
2591.00,98.86
2590.00,98.86
2589.00,98.87
2588.00,98.87
2587.00,98.87
2586.00,98.88
2585.00,98.88
2584.00,98.88
2583.00,98.88
2582.00,98.88
2581.00,98.88
2580.00,98.88
2579.00,98.88
2578.00,98.88
2577.00,98.88
2576.00,98.88
2575.00,98.88
2574.00,98.88
2573.00,98.88
2572.00,98.88
2571.00,98.88
2570.00,98.88
2569.00,98.88
2568.00,98.87
2567.00,98.87
2566.00,98.88
2565.00,98.88
2564.00,98.87
2563.00,98.87
2562.00,98.88
2561.00,98.88
2560.00,98.89
2559.00,98.89
2558.00,98.89
2557.00,98.89
2556.00,98.89
2555.00,98.89
2554.00,98.88
2553.00,98.88
2552.00,98.88
2551.00,98.88
2550.00,98.89
2549.00,98.89
2548.00,98.89
2547.00,98.89
2546.00,98.89
2545.00,98.89
2544.00,98.89
2543.00,98.89
2542.00,98.89
2541.00,98.89
2540.00,98.90
2539.00,98.90
2538.00,98.90
2537.00,98.90
2536.00,98.89
2535.00,98.89
2534.00,98.89
2533.00,98.89
2532.00,98.89
2531.00,98.90
2530.00,98.90
2529.00,98.90
2528.00,98.90
2527.00,98.90
2526.00,98.90
2525.00,98.90
2524.00,98.90
2523.00,98.90
2522.00,98.90
2521.00,98.90
2520.00,98.90
2519.00,98.90
2518.00,98.90
2517.00,98.90
2516.00,98.89
2515.00,98.89
2514.00,98.89
2513.00,98.90
2512.00,98.90
2511.00,98.90
2510.00,98.90
2509.00,98.90
2508.00,98.90
2507.00,98.90
2506.00,98.90
2505.00,98.90
2504.00,98.90
2503.00,98.91
2502.00,98.91
2501.00,98.91
2500.00,98.91
2499.00,98.91
2498.00,98.91
2497.00,98.91
2496.00,98.91
2495.00,98.91
2494.00,98.92
2493.00,98.91
2492.00,98.91
2491.00,98.91
2490.00,98.91
2489.00,98.92
2488.00,98.92
2487.00,98.92
2486.00,98.92
2485.00,98.92
2484.00,98.92
2483.00,98.91
2482.00,98.92
2481.00,98.92
2480.00,98.91
2479.00,98.91
2478.00,98.91
2477.00,98.91
2476.00,98.91
2475.00,98.91
2474.00,98.91
2473.00,98.91
2472.00,98.91
2471.00,98.91
2470.00,98.91
2469.00,98.92
2468.00,98.92
2467.00,98.92
2466.00,98.92
2465.00,98.92
2464.00,98.92
2463.00,98.92
2462.00,98.92
2461.00,98.93
2460.00,98.93
2459.00,98.92
2458.00,98.92
2457.00,98.92
2456.00,98.92
2455.00,98.92
