Created as New Dataset,Sample 001 By Administrator Date Thursday, October 16 2025
cm-1,%T
3707.00,98.80
3706.00,98.80
3705.00,98.78
3704.00,98.73
3703.00,98.68
3702.00,98.67
3701.00,98.70
3700.00,98.72
3699.00,98.71
3698.00,98.71
3697.00,98.74
3696.00,98.77
3695.00,98.76
3694.00,98.76
3693.00,98.78
3692.00,98.80
3691.00,98.81
3690.00,98.83
3689.00,98.89
3688.00,98.92
3687.00,98.90
3686.00,98.85
3685.00,98.82
3684.00,98.83
3683.00,98.85
3682.00,98.81
3681.00,98.78
3680.00,98.84
3679.00,98.97
3678.00,99.06
3677.00,99.08
3676.00,99.07
3675.00,99.09
3674.00,99.08
3673.00,99.02
3672.00,98.98
3671.00,99.00
3670.00,98.99
3669.00,98.94
3668.00,98.87
3667.00,98.83
3666.00,98.81
3665.00,98.81
3664.00,98.80
3663.00,98.77
3662.00,98.74
3661.00,98.76
3660.00,98.82
3659.00,98.86
3658.00,98.87
3657.00,98.87
3656.00,98.91
3655.00,98.95
3654.00,98.93
3653.00,98.92
3652.00,99.00
3651.00,99.13
3650.00,99.17
3649.00,99.08
3648.00,98.99
3647.00,98.95
3646.00,98.92
3645.00,98.87
3644.00,98.83
3643.00,98.80
3642.00,98.77
3641.00,98.74
3640.00,98.72
3639.00,98.73
3638.00,98.75
3637.00,98.77
3636.00,98.78
3635.00,98.79
3634.00,98.85
3633.00,98.95
3632.00,99.04
3631.00,99.10
3630.00,99.14
3629.00,99.15
3628.00,99.12
3627.00,99.04
3626.00,98.95
3625.00,98.92
3624.00,98.92
3623.00,98.90
3622.00,98.83
3621.00,98.77
3620.00,98.76
3619.00,98.78
3618.00,98.83
3617.00,98.87
3616.00,98.88
3615.00,98.88
3614.00,98.91
3613.00,98.98
3612.00,99.04
3611.00,99.06
3610.00,99.06
3609.00,99.03
3608.00,98.97
3607.00,98.90
3606.00,98.84
3605.00,98.81
3604.00,98.79
3603.00,98.77
3602.00,98.75
3601.00,98.76
3600.00,98.78
3599.00,98.78
3598.00,98.77
3597.00,98.78
3596.00,98.79
3595.00,98.79
3594.00,98.81
3593.00,98.86
3592.00,98.91
3591.00,98.94
3590.00,98.95
3589.00,98.95
3588.00,98.93
3587.00,98.90
3586.00,98.87
3585.00,98.86
3584.00,98.84
3583.00,98.81
3582.00,98.79
3581.00,98.78
3580.00,98.76
3579.00,98.73
3578.00,98.72
3577.00,98.73
3576.00,98.74
3575.00,98.74
3574.00,98.76
3573.00,98.78
3572.00,98.82
3571.00,98.86
3570.00,98.90
3569.00,98.93
3568.00,98.94
3567.00,98.92
3566.00,98.89
3565.00,98.86
3564.00,98.83
3563.00,98.81
3562.00,98.81
3561.00,98.80
3560.00,98.79
3559.00,98.78
3558.00,98.77
3557.00,98.78
3556.00,98.79
3555.00,98.78
3554.00,98.77
3553.00,98.77
3552.00,98.79
3551.00,98.80
3550.00,98.82
3549.00,98.84
3548.00,98.86
3547.00,98.86
3546.00,98.85
3545.00,98.83
3544.00,98.81
3543.00,98.79
3542.00,98.77
3541.00,98.77
3540.00,98.78
3539.00,98.77
3538.00,98.77
3537.00,98.77
3536.00,98.78
3535.00,98.78
3534.00,98.78
3533.00,98.79
3532.00,98.79
3531.00,98.78
3530.00,98.77
3529.00,98.78
3528.00,98.80
3527.00,98.82
3526.00,98.84
3525.00,98.83
3524.00,98.82
3523.00,98.81
3522.00,98.80
3521.00,98.79
3520.00,98.79
3519.00,98.78
3518.00,98.78
3517.00,98.79
3516.00,98.79
3515.00,98.77
3514.00,98.77
3513.00,98.77
3512.00,98.77
3511.00,98.77
3510.00,98.78
3509.00,98.80
3508.00,98.82
3507.00,98.82
3506.00,98.81
3505.00,98.81
3504.00,98.80
3503.00,98.80
3502.00,98.80
3501.00,98.81
3500.00,98.81
3499.00,98.80
3498.00,98.80
3497.00,98.80
3496.00,98.80
3495.00,98.80
3494.00,98.79
3493.00,98.80
3492.00,98.80
3491.00,98.80
3490.00,98.80
3489.00,98.80
3488.00,98.80
3487.00,98.80
3486.00,98.79
3485.00,98.79
3484.00,98.79
3483.00,98.78
3482.00,98.79
3481.00,98.80
3480.00,98.81
3479.00,98.80
3478.00,98.80
3477.00,98.79
3476.00,98.79
3475.00,98.78
3474.00,98.78
3473.00,98.78
3472.00,98.78
3471.00,98.79
3470.00,98.80
3469.00,98.81
3468.00,98.81
3467.00,98.81
3466.00,98.80
3465.00,98.79
3464.00,98.78
3463.00,98.77
3462.00,98.78
3461.00,98.79
3460.00,98.79
3459.00,98.79
3458.00,98.79
3457.00,98.79
3456.00,98.80
3455.00,98.80
3454.00,98.80
3453.00,98.80
3452.00,98.80
3451.00,98.80
3450.00,98.79
3449.00,98.78
3448.00,98.78
3447.00,98.79
3446.00,98.80
3445.00,98.81
3444.00,98.81
3443.00,98.81
3442.00,98.81
3441.00,98.82
3440.00,98.82
3439.00,98.82
3438.00,98.82
3437.00,98.82
3436.00,98.81
3435.00,98.82
3434.00,98.82
3433.00,98.82
3432.00,98.82
3431.00,98.82
3430.00,98.81
3429.00,98.81
3428.00,98.81
3427.00,98.81
3426.00,98.81
3425.00,98.81
3424.00,98.82
3423.00,98.81
3422.00,98.81
3421.00,98.81
3420.00,98.82
3419.00,98.81
3418.00,98.81
3417.00,98.81
3416.00,98.81
3415.00,98.81
3414.00,98.82
3413.00,98.82
3412.00,98.82
3411.00,98.81
3410.00,98.81
3409.00,98.81
3408.00,98.82
3407.00,98.82
3406.00,98.82
3405.00,98.82
3404.00,98.83
3403.00,98.83
3402.00,98.83
3401.00,98.84
3400.00,98.84
3399.00,98.83
3398.00,98.83
3397.00,98.83
3396.00,98.84
3395.00,98.84
3394.00,98.84
3393.00,98.84
3392.00,98.84
3391.00,98.83
3390.00,98.83
3389.00,98.83
3388.00,98.83
3387.00,98.84
3386.00,98.84
3385.00,98.84
3384.00,98.84
3383.00,98.83
3382.00,98.83
3381.00,98.82
3380.00,98.82
3379.00,98.82
3378.00,98.82
3377.00,98.82
3376.00,98.82
3375.00,98.82
3374.00,98.82
3373.00,98.82
3372.00,98.83
3371.00,98.83
3370.00,98.83
3369.00,98.83
3368.00,98.82
3367.00,98.81
3366.00,98.81
3365.00,98.81
3364.00,98.82
3363.00,98.82
3362.00,98.83
3361.00,98.83
3360.00,98.83
3359.00,98.83
3358.00,98.83
3357.00,98.83
3356.00,98.83
3355.00,98.83
3354.00,98.82
3353.00,98.83
3352.00,98.83
3351.00,98.83
3350.00,98.83
3349.00,98.83
3348.00,98.82
3347.00,98.82
3346.00,98.82
3345.00,98.83
3344.00,98.84
3343.00,98.83
3342.00,98.83
3341.00,98.83
3340.00,98.83
3339.00,98.83
3338.00,98.83
3337.00,98.83
3336.00,98.83
3335.00,98.83
3334.00,98.83
3333.00,98.83
3332.00,98.83
3331.00,98.82
3330.00,98.82
3329.00,98.83
3328.00,98.83
3327.00,98.83
3326.00,98.83
3325.00,98.83
3324.00,98.83
3323.00,98.83
3322.00,98.83
3321.00,98.83
3320.00,98.83
3319.00,98.83
3318.00,98.82
3317.00,98.82
3316.00,98.83
3315.00,98.83
3314.00,98.83
3313.00,98.84
3312.00,98.84
3311.00,98.84
3310.00,98.84
3309.00,98.85
3308.00,98.85
3307.00,98.85
3306.00,98.85
3305.00,98.84
3304.00,98.84
3303.00,98.84
3302.00,98.83
3301.00,98.83
3300.00,98.83
3299.00,98.83
3298.00,98.84
3297.00,98.85
3296.00,98.86
3295.00,98.86
3294.00,98.86
3293.00,98.86
3292.00,98.86
3291.00,98.85
3290.00,98.84
3289.00,98.84
3288.00,98.83
3287.00,98.83
3286.00,98.82
3285.00,98.82
3284.00,98.83
3283.00,98.83
3282.00,98.84
3281.00,98.84
3280.00,98.85
3279.00,98.85
3278.00,98.85
3277.00,98.86
3276.00,98.86
3275.00,98.86
3274.00,98.86
3273.00,98.85
3272.00,98.85
3271.00,98.84
3270.00,98.84
3269.00,98.84
3268.00,98.84
3267.00,98.84
3266.00,98.84
3265.00,98.85
3264.00,98.85
3263.00,98.86
3262.00,98.86
3261.00,98.86
3260.00,98.86
3259.00,98.85
3258.00,98.85
3257.00,98.85
3256.00,98.84
3255.00,98.83
3254.00,98.83
3253.00,98.84
3252.00,98.84
3251.00,98.84
3250.00,98.84
3249.00,98.84
3248.00,98.85
3247.00,98.85
3246.00,98.85
3245.00,98.86
3244.00,98.86
3243.00,98.85
3242.00,98.85
3241.00,98.85
3240.00,98.85
3239.00,98.84
3238.00,98.84
3237.00,98.84
3236.00,98.84
3235.00,98.84
3234.00,98.84
3233.00,98.85
3232.00,98.85
3231.00,98.85
3230.00,98.85
3229.00,98.85
3228.00,98.85
3227.00,98.85
3226.00,98.85
3225.00,98.85
3224.00,98.86
3223.00,98.86
3222.00,98.86
3221.00,98.86
3220.00,98.86
3219.00,98.86
3218.00,98.85
3217.00,98.86
3216.00,98.86
3215.00,98.86
3214.00,98.86
3213.00,98.86
3212.00,98.86
3211.00,98.86
3210.00,98.86
3209.00,98.86
3208.00,98.86
3207.00,98.86
3206.00,98.85
3205.00,98.86
3204.00,98.86
3203.00,98.86
3202.00,98.85
3201.00,98.85
3200.00,98.86
3199.00,98.86
3198.00,98.86
3197.00,98.86
3196.00,98.86
3195.00,98.86
3194.00,98.86
3193.00,98.86
3192.00,98.86
3191.00,98.86
3190.00,98.86
3189.00,98.87
3188.00,98.87
3187.00,98.86
3186.00,98.86
3185.00,98.86
3184.00,98.86
3183.00,98.85
3182.00,98.85
3181.00,98.85
3180.00,98.85
3179.00,98.85
3178.00,98.85
3177.00,98.86
3176.00,98.86
3175.00,98.86
3174.00,98.85
3173.00,98.85
3172.00,98.85
3171.00,98.86
3170.00,98.86
3169.00,98.87
3168.00,98.86
3167.00,98.86
3166.00,98.86
3165.00,98.86
3164.00,98.87
3163.00,98.87
3162.00,98.87
3161.00,98.87
3160.00,98.87
3159.00,98.87
3158.00,98.86
3157.00,98.86
3156.00,98.86
3155.00,98.86
3154.00,98.86
3153.00,98.87
3152.00,98.87
3151.00,98.87
3150.00,98.86
3149.00,98.86
3148.00,98.86
3147.00,98.86
3146.00,98.86
3145.00,98.86
3144.00,98.87
3143.00,98.86
3142.00,98.86
3141.00,98.86
3140.00,98.87
3139.00,98.87
3138.00,98.87
3137.00,98.87
3136.00,98.87
3135.00,98.87
3134.00,98.87
3133.00,98.87
3132.00,98.87
3131.00,98.87
3130.00,98.87
3129.00,98.87
3128.00,98.87
3127.00,98.87
3126.00,98.87
3125.00,98.87
3124.00,98.87
3123.00,98.87
3122.00,98.87
3121.00,98.88
3120.00,98.87
3119.00,98.87
3118.00,98.87
3117.00,98.88
3116.00,98.89
3115.00,98.89
3114.00,98.88
3113.00,98.88
3112.00,98.87
3111.00,98.87
3110.00,98.87
3109.00,98.87
3108.00,98.88
3107.00,98.88
3106.00,98.88
3105.00,98.88
3104.00,98.88
3103.00,98.88
3102.00,98.88
3101.00,98.88
3100.00,98.89
3099.00,98.89
3098.00,98.89
3097.00,98.89
3096.00,98.89
3095.00,98.89
3094.00,98.89
3093.00,98.89
3092.00,98.89
3091.00,98.89
3090.00,98.89
3089.00,98.89
3088.00,98.89
3087.00,98.88
3086.00,98.88
3085.00,98.88
3084.00,98.88
3083.00,98.87
3082.00,98.88
3081.00,98.88
3080.00,98.89
3079.00,98.88
3078.00,98.88
3077.00,98.88
3076.00,98.87
3075.00,98.87
3074.00,98.87
3073.00,98.88
3072.00,98.88
3071.00,98.88
3070.00,98.89
3069.00,98.89
3068.00,98.89
3067.00,98.89
3066.00,98.89
3065.00,98.89
3064.00,98.88
3063.00,98.88
3062.00,98.87
3061.00,98.88
3060.00,98.88
3059.00,98.88
3058.00,98.89
3057.00,98.89
3056.00,98.89
3055.00,98.89
3054.00,98.89
3053.00,98.88
3052.00,98.88
3051.00,98.88
3050.00,98.89
3049.00,98.89
3048.00,98.88
3047.00,98.88
3046.00,98.87
3045.00,98.88
3044.00,98.88
3043.00,98.88
3042.00,98.88
3041.00,98.88
3040.00,98.88
3039.00,98.88
3038.00,98.88
3037.00,98.89
3036.00,98.89
3035.00,98.90
3034.00,98.90
3033.00,98.90
3032.00,98.89
3031.00,98.89
3030.00,98.89
3029.00,98.89
3028.00,98.89
3027.00,98.89
3026.00,98.88
3025.00,98.88
3024.00,98.88
3023.00,98.88
3022.00,98.89
3021.00,98.90
3020.00,98.91
3019.00,98.92
3018.00,98.93
3017.00,98.93
3016.00,98.93
3015.00,98.92
3014.00,98.91
3013.00,98.90
3012.00,98.89
3011.00,98.89
3010.00,98.89
3009.00,98.89
3008.00,98.89
3007.00,98.89
3006.00,98.89
3005.00,98.89
3004.00,98.89
3003.00,98.89
3002.00,98.89
3001.00,98.90
3000.00,98.90
2999.00,98.90
2998.00,98.90
2997.00,98.90
2996.00,98.89
2995.00,98.89
2994.00,98.89
2993.00,98.89
2992.00,98.89
2991.00,98.89
2990.00,98.90
2989.00,98.90
2988.00,98.90
2987.00,98.90
2986.00,98.90
2985.00,98.90
2984.00,98.91
2983.00,98.91
2982.00,98.91
2981.00,98.91
2980.00,98.91
2979.00,98.91
2978.00,98.90
2977.00,98.90
2976.00,98.90
2975.00,98.91
2974.00,98.91
2973.00,98.91
2972.00,98.91
2971.00,98.91
2970.00,98.91
2969.00,98.91
2968.00,98.90
2967.00,98.90
2966.00,98.90
2965.00,98.90
2964.00,98.90
2963.00,98.90
2962.00,98.91
2961.00,98.91
2960.00,98.91
2959.00,98.91
2958.00,98.91
2957.00,98.90
2956.00,98.90
2955.00,98.89
2954.00,98.89
2953.00,98.90
2952.00,98.90
2951.00,98.91
2950.00,98.91
2949.00,98.92
2948.00,98.91
2947.00,98.91
2946.00,98.91
2945.00,98.91
2944.00,98.91
2943.00,98.91
2942.00,98.91
2941.00,98.91
2940.00,98.92
2939.00,98.92
2938.00,98.92
2937.00,98.92
2936.00,98.92
2935.00,98.92
2934.00,98.92
2933.00,98.92
2932.00,98.92
2931.00,98.91
2930.00,98.91
2929.00,98.92
2928.00,98.92
2927.00,98.91
2926.00,98.91
2925.00,98.91
2924.00,98.92
2923.00,98.92
2922.00,98.92
2921.00,98.92
2920.00,98.92
2919.00,98.92
2918.00,98.92
2917.00,98.93
2916.00,98.93
2915.00,98.94
2914.00,98.94
2913.00,98.93
2912.00,98.92
2911.00,98.91
2910.00,98.91
2909.00,98.91
2908.00,98.92
2907.00,98.92
2906.00,98.91
2905.00,98.91
2904.00,98.90
2903.00,98.90
2902.00,98.90
2901.00,98.91
2900.00,98.91
2899.00,98.91
2898.00,98.91
2897.00,98.91
2896.00,98.91
2895.00,98.91
2894.00,98.91
2893.00,98.91
2892.00,98.91
2891.00,98.91
2890.00,98.91
2889.00,98.91
2888.00,98.92
2887.00,98.92
2886.00,98.92
2885.00,98.92
2884.00,98.92
2883.00,98.91
2882.00,98.92
2881.00,98.92
2880.00,98.92
2879.00,98.92
2878.00,98.92
2877.00,98.93
2876.00,98.92
2875.00,98.92
2874.00,98.92
2873.00,98.92
2872.00,98.92
2871.00,98.92
2870.00,98.92
2869.00,98.92
2868.00,98.92
2867.00,98.92
2866.00,98.92
2865.00,98.92
2864.00,98.92
2863.00,98.92
2862.00,98.92
2861.00,98.93
2860.00,98.93
2859.00,98.92
2858.00,98.92
2857.00,98.92
2856.00,98.92
2855.00,98.92
2854.00,98.92
2853.00,98.93
2852.00,98.93
2851.00,98.94
2850.00,98.94
2849.00,98.94
2848.00,98.94
2847.00,98.94
2846.00,98.94
2845.00,98.93
2844.00,98.93
2843.00,98.93
2842.00,98.93
2841.00,98.93
2840.00,98.93
2839.00,98.93
2838.00,98.93
2837.00,98.93
2836.00,98.93
2835.00,98.94
2834.00,98.94
2833.00,98.95
2832.00,98.95
2831.00,98.94
2830.00,98.93
2829.00,98.93
2828.00,98.93
2827.00,98.92
2826.00,98.92
2825.00,98.92
2824.00,98.92
2823.00,98.92
2822.00,98.93
2821.00,98.93
2820.00,98.93
2819.00,98.94
2818.00,98.94
2817.00,98.94
2816.00,98.94
2815.00,98.94
2814.00,98.93
2813.00,98.93
2812.00,98.93
2811.00,98.93
2810.00,98.94
2809.00,98.94
2808.00,98.94
2807.00,98.94
2806.00,98.94
2805.00,98.94
2804.00,98.94
2803.00,98.94
2802.00,98.94
2801.00,98.93
2800.00,98.93
2799.00,98.94
2798.00,98.94
2797.00,98.94
2796.00,98.94
2795.00,98.93
2794.00,98.93
2793.00,98.94
2792.00,98.94
2791.00,98.94
2790.00,98.95
2789.00,98.95
2788.00,98.94
2787.00,98.94
2786.00,98.94
2785.00,98.94
2784.00,98.94
2783.00,98.93
2782.00,98.93
2781.00,98.93
2780.00,98.93
2779.00,98.93
2778.00,98.94
2777.00,98.94
2776.00,98.94
2775.00,98.94
2774.00,98.94
2773.00,98.95
2772.00,98.95
2771.00,98.94
2770.00,98.94
2769.00,98.94
2768.00,98.95
2767.00,98.95
2766.00,98.95
2765.00,98.95
2764.00,98.95
2763.00,98.95
2762.00,98.95
2761.00,98.96
2760.00,98.95
2759.00,98.95
2758.00,98.95
2757.00,98.94
2756.00,98.94
2755.00,98.94
2754.00,98.94
2753.00,98.95
2752.00,98.95
2751.00,98.94
2750.00,98.94
2749.00,98.95
2748.00,98.95
2747.00,98.95
2746.00,98.95
2745.00,98.95
2744.00,98.94
2743.00,98.94
2742.00,98.93
2741.00,98.93
2740.00,98.93
2739.00,98.93
2738.00,98.94
2737.00,98.94
2736.00,98.94
2735.00,98.94
2734.00,98.95
2733.00,98.95
2732.00,98.96
2731.00,98.96
2730.00,98.96
2729.00,98.96
2728.00,98.95
2727.00,98.95
2726.00,98.95
2725.00,98.95
2724.00,98.95
2723.00,98.95
2722.00,98.95
2721.00,98.95
2720.00,98.95
2719.00,98.95
2718.00,98.95
2717.00,98.95
2716.00,98.95
2715.00,98.95
2714.00,98.95
2713.00,98.96
2712.00,98.96
2711.00,98.96
2710.00,98.96
2709.00,98.96
2708.00,98.96
2707.00,98.95
2706.00,98.95
2705.00,98.95
2704.00,98.95
2703.00,98.96
2702.00,98.96
2701.00,98.96
2700.00,98.96
2699.00,98.96
2698.00,98.95
2697.00,98.95
2696.00,98.95
2695.00,98.95
2694.00,98.96
2693.00,98.96
2692.00,98.97
2691.00,98.97
2690.00,98.97
2689.00,98.97
2688.00,98.96
2687.00,98.95
2686.00,98.95
2685.00,98.96
2684.00,98.96
2683.00,98.96
2682.00,98.97
2681.00,98.97
2680.00,98.96
2679.00,98.96
2678.00,98.97
2677.00,98.97
2676.00,98.97
2675.00,98.97
2674.00,98.97
2673.00,98.97
2672.00,98.97
2671.00,98.97
2670.00,98.97
2669.00,98.97
2668.00,98.97
2667.00,98.97
2666.00,98.97
2665.00,98.97
2664.00,98.97
2663.00,98.96
2662.00,98.96
2661.00,98.97
2660.00,98.97
2659.00,98.97
2658.00,98.97
2657.00,98.97
2656.00,98.97
2655.00,98.97
2654.00,98.97
2653.00,98.97
2652.00,98.97
2651.00,98.97
2650.00,98.97
2649.00,98.97
2648.00,98.97
2647.00,98.96
2646.00,98.96
2645.00,98.96
2644.00,98.97
2643.00,98.97
2642.00,98.97
2641.00,98.97
2640.00,98.97
2639.00,98.97
2638.00,98.97
2637.00,98.97
2636.00,98.97
2635.00,98.97
2634.00,98.97
2633.00,98.98
2632.00,98.98
2631.00,98.97
2630.00,98.97
2629.00,98.97
2628.00,98.98
2627.00,98.98
2626.00,98.99
2625.00,98.99
2624.00,98.99
2623.00,98.98
2622.00,98.98
2621.00,98.97
2620.00,98.97
2619.00,98.97
2618.00,98.97
2617.00,98.97
2616.00,98.97
2615.00,98.97
2614.00,98.97
2613.00,98.98
2612.00,98.98
2611.00,98.98
2610.00,98.99
2609.00,98.99
2608.00,98.99
2607.00,98.98
2606.00,98.98
2605.00,98.98
2604.00,98.98
2603.00,98.98
2602.00,98.99
2601.00,98.99
2600.00,98.99
2599.00,98.99
2598.00,98.99
2597.00,98.99
2596.00,98.99
2595.00,98.99
2594.00,98.98
2593.00,98.98
2592.00,98.98
2591.00,98.97
2590.00,98.97
2589.00,98.98
2588.00,98.98
2587.00,98.99
2586.00,98.99
2585.00,98.99
2584.00,98.98
2583.00,98.98
2582.00,98.98
2581.00,98.98
2580.00,98.98
2579.00,98.98
2578.00,98.98
2577.00,98.98
2576.00,98.98
2575.00,98.99
2574.00,98.99
2573.00,98.99
2572.00,98.98
2571.00,98.98
2570.00,98.98
2569.00,98.98
2568.00,98.98
2567.00,98.99
2566.00,98.99
2565.00,98.99
2564.00,98.98
2563.00,98.98
2562.00,98.99
2561.00,98.99
2560.00,98.99
2559.00,98.99
2558.00,98.99
2557.00,98.99
2556.00,98.99
2555.00,98.99
2554.00,98.99
2553.00,98.99
2552.00,98.99
2551.00,98.99
2550.00,98.99
2549.00,99.00
2548.00,99.00
2547.00,99.00
2546.00,99.00
2545.00,98.99
2544.00,98.99
2543.00,98.99
2542.00,98.99
2541.00,99.00
2540.00,99.00
2539.00,99.00
2538.00,99.00
2537.00,99.00
2536.00,98.99
2535.00,98.99
2534.00,99.00
2533.00,99.00
2532.00,99.00
2531.00,99.00
2530.00,99.01
2529.00,99.01
2528.00,99.01
2527.00,99.01
2526.00,99.01
2525.00,99.00
2524.00,99.00
2523.00,99.00
2522.00,99.00
2521.00,99.01
2520.00,99.01
2519.00,99.01
2518.00,99.00
2517.00,99.00
2516.00,98.99
2515.00,98.99
2514.00,98.99
2513.00,99.00
2512.00,99.00
2511.00,99.00
2510.00,99.00
2509.00,99.00
2508.00,99.00
2507.00,99.00
2506.00,99.01
2505.00,99.01
2504.00,99.01
2503.00,99.01
2502.00,99.01
2501.00,99.01
2500.00,99.01
2499.00,99.01
2498.00,99.01
2497.00,99.01
2496.00,99.02
2495.00,99.02
2494.00,99.02
2493.00,99.02
2492.00,99.01
2491.00,99.01
2490.00,99.01
2489.00,99.02
2488.00,99.02
2487.00,99.02
2486.00,99.02
2485.00,99.02
2484.00,99.02
2483.00,99.02
2482.00,99.02
2481.00,99.02
2480.00,99.02
2479.00,99.01
2478.00,99.01
2477.00,99.02
2476.00,99.02
2475.00,99.01
2474.00,99.01
2473.00,99.00
2472.00,99.00
2471.00,99.00
2470.00,99.00
2469.00,99.01
2468.00,99.02
2467.00,99.02
2466.00,99.02
2465.00,99.02
2464.00,99.02
2463.00,99.02
2462.00,99.02
2461.00,99.02
2460.00,99.02
2459.00,99.02
2458.00,99.02
2457.00,99.02
2456.00,99.01
2455.00,99.02
