Created as New Dataset,Sample 003 By Administrator Date Tuesday, October 14 2025
cm-1,%T
3801.00,98.79
3800.00,98.76
3799.00,98.77
3798.00,98.80
3797.00,98.81
3796.00,98.82
3795.00,98.82
3794.00,98.83
3793.00,98.83
3792.00,98.83
3791.00,98.83
3790.00,98.84
3789.00,98.83
3788.00,98.82
3787.00,98.81
3786.00,98.80
3785.00,98.81
3784.00,98.82
3783.00,98.83
3782.00,98.84
3781.00,98.86
3780.00,98.85
3779.00,98.84
3778.00,98.83
3777.00,98.83
3776.00,98.84
3775.00,98.84
3774.00,98.83
3773.00,98.82
3772.00,98.83
3771.00,98.84
3770.00,98.84
3769.00,98.84
3768.00,98.85
3767.00,98.86
3766.00,98.86
3765.00,98.85
3764.00,98.84
3763.00,98.84
3762.00,98.85
3761.00,98.85
3760.00,98.84
3759.00,98.84
3758.00,98.85
3757.00,98.84
3756.00,98.82
3755.00,98.80
3754.00,98.77
3753.00,98.70
3752.00,98.60
3751.00,98.51
3750.00,98.45
3749.00,98.44
3748.00,98.46
3747.00,98.49
3746.00,98.49
3745.00,98.46
3744.00,98.42
3743.00,98.43
3742.00,98.48
3741.00,98.48
3740.00,98.41
3739.00,98.33
3738.00,98.31
3737.00,98.32
3736.00,98.35
3735.00,98.41
3734.00,98.47
3733.00,98.47
3732.00,98.41
3731.00,98.34
3730.00,98.30
3729.00,98.28
3728.00,98.29
3727.00,98.31
3726.00,98.34
3725.00,98.36
3724.00,98.39
3723.00,98.42
3722.00,98.45
3721.00,98.50
3720.00,98.56
3719.00,98.62
3718.00,98.67
3717.00,98.69
3716.00,98.69
3715.00,98.66
3714.00,98.61
3713.00,98.53
3712.00,98.46
3711.00,98.44
3710.00,98.44
3709.00,98.45
3708.00,98.46
3707.00,98.46
3706.00,98.46
3705.00,98.47
3704.00,98.48
3703.00,98.51
3702.00,98.53
3701.00,98.53
3700.00,98.52
3699.00,98.52
3698.00,98.52
3697.00,98.52
3696.00,98.53
3695.00,98.55
3694.00,98.57
3693.00,98.58
3692.00,98.61
3691.00,98.66
3690.00,98.70
3689.00,98.69
3688.00,98.64
3687.00,98.62
3686.00,98.63
3685.00,98.66
3684.00,98.69
3683.00,98.71
3682.00,98.74
3681.00,98.77
3680.00,98.77
3679.00,98.75
3678.00,98.75
3677.00,98.77
3676.00,98.78
3675.00,98.77
3674.00,98.77
3673.00,98.81
3672.00,98.84
3671.00,98.83
3670.00,98.81
3669.00,98.79
3668.00,98.80
3667.00,98.82
3666.00,98.83
3665.00,98.83
3664.00,98.83
3663.00,98.84
3662.00,98.86
3661.00,98.86
3660.00,98.85
3659.00,98.85
3658.00,98.86
3657.00,98.87
3656.00,98.86
3655.00,98.86
3654.00,98.87
3653.00,98.89
3652.00,98.90
3651.00,98.89
3650.00,98.87
3649.00,98.83
3648.00,98.79
3647.00,98.76
3646.00,98.75
3645.00,98.75
3644.00,98.75
3643.00,98.74
3642.00,98.73
3641.00,98.72
3640.00,98.70
3639.00,98.68
3638.00,98.65
3637.00,98.63
3636.00,98.62
3635.00,98.61
3634.00,98.58
3633.00,98.53
3632.00,98.47
3631.00,98.43
3630.00,98.41
3629.00,98.40
3628.00,98.41
3627.00,98.44
3626.00,98.49
3625.00,98.52
3624.00,98.56
3623.00,98.63
3622.00,98.74
3621.00,98.84
3620.00,98.87
3619.00,98.83
3618.00,98.75
3617.00,98.70
3616.00,98.70
3615.00,98.73
3614.00,98.75
3613.00,98.74
3612.00,98.71
3611.00,98.66
3610.00,98.60
3609.00,98.56
3608.00,98.55
3607.00,98.56
3606.00,98.58
3605.00,98.59
3604.00,98.58
3603.00,98.56
3602.00,98.54
3601.00,98.53
3600.00,98.53
3599.00,98.55
3598.00,98.56
3597.00,98.56
3596.00,98.56
3595.00,98.57
3594.00,98.57
3593.00,98.58
3592.00,98.59
3591.00,98.60
3590.00,98.61
3589.00,98.62
3588.00,98.64
3587.00,98.66
3586.00,98.68
3585.00,98.70
3584.00,98.71
3583.00,98.73
3582.00,98.74
3581.00,98.75
3580.00,98.76
3579.00,98.77
3578.00,98.77
3577.00,98.77
3576.00,98.77
3575.00,98.77
3574.00,98.78
3573.00,98.79
3572.00,98.79
3571.00,98.78
3570.00,98.77
3569.00,98.76
3568.00,98.74
3567.00,98.72
3566.00,98.73
3565.00,98.74
3564.00,98.76
3563.00,98.77
3562.00,98.79
3561.00,98.80
3560.00,98.81
3559.00,98.82
3558.00,98.82
3557.00,98.82
3556.00,98.82
3555.00,98.82
3554.00,98.82
3553.00,98.82
3552.00,98.82
3551.00,98.81
3550.00,98.81
3549.00,98.79
3548.00,98.78
3547.00,98.78
3546.00,98.79
3545.00,98.80
3544.00,98.81
3543.00,98.82
3542.00,98.83
3541.00,98.84
3540.00,98.84
3539.00,98.85
3538.00,98.85
3537.00,98.85
3536.00,98.85
3535.00,98.85
3534.00,98.86
3533.00,98.86
3532.00,98.86
3531.00,98.85
3530.00,98.84
3529.00,98.83
3528.00,98.82
3527.00,98.81
3526.00,98.81
3525.00,98.81
3524.00,98.82
3523.00,98.83
3522.00,98.84
3521.00,98.85
3520.00,98.85
3519.00,98.85
3518.00,98.85
3517.00,98.85
3516.00,98.84
3515.00,98.84
3514.00,98.84
3513.00,98.83
3512.00,98.83
3511.00,98.83
3510.00,98.83
3509.00,98.83
3508.00,98.83
3507.00,98.83
3506.00,98.83
3505.00,98.83
3504.00,98.83
3503.00,98.83
3502.00,98.83
3501.00,98.84
3500.00,98.84
3499.00,98.84
3498.00,98.84
3497.00,98.84
3496.00,98.85
3495.00,98.86
3494.00,98.86
3493.00,98.86
3492.00,98.85
3491.00,98.85
3490.00,98.85
3489.00,98.85
3488.00,98.84
3487.00,98.85
3486.00,98.85
3485.00,98.85
3484.00,98.85
3483.00,98.85
3482.00,98.85
3481.00,98.85
3480.00,98.86
3479.00,98.86
3478.00,98.86
3477.00,98.85
3476.00,98.84
3475.00,98.84
3474.00,98.85
3473.00,98.85
3472.00,98.85
3471.00,98.85
3470.00,98.85
3469.00,98.85
3468.00,98.85
3467.00,98.85
3466.00,98.85
3465.00,98.86
3464.00,98.86
3463.00,98.86
3462.00,98.86
3461.00,98.86
3460.00,98.86
3459.00,98.87
3458.00,98.87
3457.00,98.87
3456.00,98.87
3455.00,98.87
3454.00,98.87
3453.00,98.86
3452.00,98.86
3451.00,98.86
3450.00,98.86
3449.00,98.86
3448.00,98.86
3447.00,98.86
3446.00,98.85
3445.00,98.85
3444.00,98.85
3443.00,98.86
3442.00,98.86
3441.00,98.86
3440.00,98.86
3439.00,98.86
3438.00,98.86
3437.00,98.86
3436.00,98.86
3435.00,98.85
3434.00,98.85
3433.00,98.85
3432.00,98.85
3431.00,98.86
3430.00,98.86
3429.00,98.87
3428.00,98.87
3427.00,98.88
3426.00,98.88
3425.00,98.88
3424.00,98.87
3423.00,98.86
3422.00,98.86
3421.00,98.86
3420.00,98.86
3419.00,98.87
3418.00,98.87
3417.00,98.87
3416.00,98.87
3415.00,98.87
3414.00,98.87
3413.00,98.87
3412.00,98.87
3411.00,98.87
3410.00,98.87
3409.00,98.87
3408.00,98.87
3407.00,98.87
3406.00,98.87
3405.00,98.87
3404.00,98.87
3403.00,98.87
3402.00,98.86
3401.00,98.86
3400.00,98.86
3399.00,98.86
3398.00,98.86
3397.00,98.86
3396.00,98.86
3395.00,98.86
3394.00,98.86
3393.00,98.87
3392.00,98.87
3391.00,98.87
3390.00,98.88
3389.00,98.88
3388.00,98.89
3387.00,98.89
3386.00,98.89
3385.00,98.89
3384.00,98.88
3383.00,98.88
3382.00,98.88
3381.00,98.88
3380.00,98.89
3379.00,98.89
3378.00,98.89
3377.00,98.88
3376.00,98.88
3375.00,98.87
3374.00,98.87
3373.00,98.87
3372.00,98.87
3371.00,98.87
3370.00,98.86
3369.00,98.86
3368.00,98.86
3367.00,98.87
3366.00,98.87
3365.00,98.87
3364.00,98.87
3363.00,98.87
3362.00,98.86
3361.00,98.86
3360.00,98.86
3359.00,98.87
3358.00,98.86
3357.00,98.86
3356.00,98.86
3355.00,98.86
3354.00,98.87
3353.00,98.87
3352.00,98.87
3351.00,98.88
3350.00,98.88
3349.00,98.88
3348.00,98.89
3347.00,98.89
3346.00,98.89
3345.00,98.88
3344.00,98.88
3343.00,98.89
3342.00,98.89
3341.00,98.88
3340.00,98.87
3339.00,98.87
3338.00,98.86
3337.00,98.86
3336.00,98.87
3335.00,98.87
3334.00,98.88
3333.00,98.88
3332.00,98.88
3331.00,98.88
3330.00,98.88
3329.00,98.88
3328.00,98.88
3327.00,98.88
3326.00,98.89
3325.00,98.89
3324.00,98.89
3323.00,98.89
3322.00,98.88
3321.00,98.88
3320.00,98.89
3319.00,98.89
3318.00,98.90
3317.00,98.89
3316.00,98.89
3315.00,98.89
3314.00,98.89
3313.00,98.90
3312.00,98.90
3311.00,98.90
3310.00,98.89
3309.00,98.88
3308.00,98.88
3307.00,98.88
3306.00,98.88
3305.00,98.89
3304.00,98.90
3303.00,98.90
3302.00,98.90
3301.00,98.90
3300.00,98.89
3299.00,98.90
3298.00,98.90
3297.00,98.90
3296.00,98.89
3295.00,98.89
3294.00,98.89
3293.00,98.89
3292.00,98.89
3291.00,98.89
3290.00,98.90
3289.00,98.91
3288.00,98.91
3287.00,98.91
3286.00,98.91
3285.00,98.91
3284.00,98.91
3283.00,98.91
3282.00,98.91
3281.00,98.91
3280.00,98.90
3279.00,98.90
3278.00,98.90
3277.00,98.90
3276.00,98.90
3275.00,98.90
3274.00,98.91
3273.00,98.92
3272.00,98.91
3271.00,98.91
3270.00,98.91
3269.00,98.91
3268.00,98.91
3267.00,98.92
3266.00,98.92
3265.00,98.93
3264.00,98.93
3263.00,98.92
3262.00,98.92
3261.00,98.92
3260.00,98.92
3259.00,98.93
3258.00,98.93
3257.00,98.92
3256.00,98.92
3255.00,98.91
3254.00,98.90
3253.00,98.90
3252.00,98.90
3251.00,98.90
3250.00,98.91
3249.00,98.91
3248.00,98.91
3247.00,98.91
3246.00,98.90
3245.00,98.90
3244.00,98.89
3243.00,98.90
3242.00,98.90
3241.00,98.91
3240.00,98.92
3239.00,98.93
3238.00,98.93
3237.00,98.93
3236.00,98.92
3235.00,98.92
3234.00,98.92
3233.00,98.92
3232.00,98.92
3231.00,98.93
3230.00,98.93
3229.00,98.94
3228.00,98.94
3227.00,98.94
3226.00,98.94
3225.00,98.94
3224.00,98.93
3223.00,98.92
3222.00,98.91
3221.00,98.90
3220.00,98.90
3219.00,98.90
3218.00,98.91
3217.00,98.92
3216.00,98.93
3215.00,98.93
3214.00,98.93
3213.00,98.93
3212.00,98.93
3211.00,98.93
3210.00,98.93
3209.00,98.93
3208.00,98.93
3207.00,98.93
3206.00,98.93
3205.00,98.93
3204.00,98.93
3203.00,98.93
3202.00,98.93
3201.00,98.93
3200.00,98.93
3199.00,98.93
3198.00,98.93
3197.00,98.94
3196.00,98.94
3195.00,98.94
3194.00,98.94
3193.00,98.93
3192.00,98.93
3191.00,98.93
3190.00,98.93
3189.00,98.93
3188.00,98.92
3187.00,98.93
3186.00,98.93
3185.00,98.94
3184.00,98.95
3183.00,98.95
3182.00,98.95
3181.00,98.94
3180.00,98.94
3179.00,98.94
3178.00,98.95
3177.00,98.95
3176.00,98.95
3175.00,98.95
3174.00,98.95
3173.00,98.96
3172.00,98.97
3171.00,98.97
3170.00,98.97
3169.00,98.96
3168.00,98.96
3167.00,98.95
3166.00,98.95
3165.00,98.95
3164.00,98.95
3163.00,98.95
3162.00,98.95
3161.00,98.95
3160.00,98.95
3159.00,98.96
3158.00,98.96
3157.00,98.96
3156.00,98.95
3155.00,98.95
3154.00,98.95
3153.00,98.95
3152.00,98.96
3151.00,98.96
3150.00,98.96
3149.00,98.96
3148.00,98.95
3147.00,98.95
3146.00,98.95
3145.00,98.95
3144.00,98.95
3143.00,98.95
3142.00,98.96
3141.00,98.96
3140.00,98.96
3139.00,98.96
3138.00,98.96
3137.00,98.96
3136.00,98.96
3135.00,98.95
3134.00,98.95
3133.00,98.95
3132.00,98.96
3131.00,98.96
3130.00,98.97
3129.00,98.96
3128.00,98.96
3127.00,98.96
3126.00,98.96
3125.00,98.96
3124.00,98.96
3123.00,98.96
3122.00,98.96
3121.00,98.96
3120.00,98.95
3119.00,98.96
3118.00,98.95
3117.00,98.95
3116.00,98.95
3115.00,98.95
3114.00,98.95
3113.00,98.95
3112.00,98.95
3111.00,98.96
3110.00,98.96
3109.00,98.96
3108.00,98.96
3107.00,98.96
3106.00,98.96
3105.00,98.96
3104.00,98.97
3103.00,98.97
3102.00,98.97
3101.00,98.97
3100.00,98.96
3099.00,98.96
3098.00,98.95
3097.00,98.95
3096.00,98.95
3095.00,98.95
3094.00,98.96
3093.00,98.96
3092.00,98.96
3091.00,98.96
3090.00,98.96
3089.00,98.96
3088.00,98.97
3087.00,98.97
3086.00,98.97
3085.00,98.98
3084.00,98.97
3083.00,98.97
3082.00,98.97
3081.00,98.97
3080.00,98.97
3079.00,98.96
3078.00,98.95
3077.00,98.95
3076.00,98.96
3075.00,98.97
3074.00,98.98
3073.00,98.98
3072.00,98.98
3071.00,98.98
3070.00,98.97
3069.00,98.96
3068.00,98.96
3067.00,98.96
3066.00,98.97
3065.00,98.97
3064.00,98.98
3063.00,98.98
3062.00,98.98
3061.00,98.98
3060.00,98.97
3059.00,98.97
3058.00,98.97
3057.00,98.97
3056.00,98.97
3055.00,98.97
3054.00,98.98
3053.00,98.99
3052.00,98.99
3051.00,98.99
3050.00,98.99
3049.00,98.98
3048.00,98.97
3047.00,98.98
3046.00,98.98
3045.00,98.98
3044.00,98.99
3043.00,98.99
3042.00,98.99
3041.00,98.99
3040.00,98.99
3039.00,98.98
3038.00,98.99
3037.00,98.99
3036.00,98.99
3035.00,98.99
3034.00,98.99
3033.00,98.99
3032.00,98.99
3031.00,98.98
3030.00,98.98
3029.00,98.98
3028.00,98.98
3027.00,98.98
3026.00,98.98
3025.00,98.98
3024.00,98.98
3023.00,98.98
3022.00,98.98
3021.00,98.98
3020.00,98.98
3019.00,98.97
3018.00,98.97
3017.00,98.96
3016.00,98.96
3015.00,98.97
3014.00,98.97
3013.00,98.97
3012.00,98.97
3011.00,98.97
3010.00,98.98
3009.00,98.98
3008.00,98.99
3007.00,99.00
3006.00,99.00
3005.00,99.00
3004.00,98.99
3003.00,98.98
3002.00,98.98
3001.00,98.98
3000.00,98.99
2999.00,98.99
2998.00,98.99
2997.00,98.99
2996.00,98.98
2995.00,98.97
2994.00,98.97
2993.00,98.98
2992.00,98.98
2991.00,98.99
2990.00,98.99
2989.00,98.99
2988.00,98.99
2987.00,98.99
2986.00,98.99
2985.00,98.99
2984.00,98.99
2983.00,98.98
2982.00,98.99
2981.00,98.99
2980.00,98.99
2979.00,98.99
2978.00,98.98
2977.00,98.99
2976.00,98.99
2975.00,99.00
2974.00,98.99
2973.00,98.99
2972.00,98.98
2971.00,98.99
2970.00,98.99
2969.00,99.00
2968.00,99.00
2967.00,99.00
2966.00,99.01
2965.00,99.00
2964.00,98.99
2963.00,98.99
2962.00,98.98
2961.00,98.98
2960.00,98.98
2959.00,98.99
2958.00,98.99
2957.00,98.99
2956.00,98.99
2955.00,98.99
2954.00,98.99
2953.00,98.99
2952.00,98.99
2951.00,98.99
2950.00,98.99
2949.00,98.99
2948.00,98.99
2947.00,98.99
2946.00,98.99
2945.00,98.99
2944.00,98.99
2943.00,98.99
2942.00,98.99
2941.00,98.99
2940.00,98.99
2939.00,98.99
2938.00,98.99
2937.00,98.99
2936.00,98.99
2935.00,98.99
2934.00,98.99
2933.00,98.98
2932.00,98.98
2931.00,98.99
2930.00,98.99
2929.00,99.00
2928.00,99.00
2927.00,99.00
2926.00,98.99
2925.00,98.98
2924.00,98.98
2923.00,98.99
2922.00,99.00
2921.00,99.00
2920.00,99.01
2919.00,99.01
2918.00,99.00
2917.00,99.00
2916.00,99.00
2915.00,98.99
2914.00,99.00
2913.00,99.00
2912.00,99.01
2911.00,99.01
2910.00,99.01
2909.00,99.00
2908.00,99.00
2907.00,99.00
2906.00,99.00
2905.00,99.00
2904.00,99.00
2903.00,99.00
2902.00,99.00
2901.00,99.00
2900.00,99.00
2899.00,99.00
2898.00,99.00
2897.00,99.00
2896.00,99.01
2895.00,99.01
2894.00,99.01
2893.00,99.00
2892.00,99.00
2891.00,98.99
2890.00,98.99
2889.00,99.00
2888.00,99.00
2887.00,99.01
2886.00,99.01
2885.00,99.01
2884.00,99.01
2883.00,99.01
2882.00,99.01
2881.00,99.01
2880.00,99.01
2879.00,99.01
2878.00,99.01
2877.00,99.02
2876.00,99.02
2875.00,99.02
2874.00,99.02
2873.00,99.02
2872.00,99.02
2871.00,99.02
2870.00,99.02
2869.00,99.02
2868.00,99.02
2867.00,99.02
2866.00,99.01
2865.00,99.01
2864.00,99.01
2863.00,99.02
2862.00,99.02
2861.00,99.02
2860.00,99.02
2859.00,99.02
2858.00,99.01
2857.00,99.01
2856.00,99.01
2855.00,99.01
2854.00,99.01
2853.00,99.01
2852.00,99.01
2851.00,99.02
2850.00,99.02
2849.00,99.03
2848.00,99.03
2847.00,99.02
2846.00,99.02
2845.00,99.03
2844.00,99.03
2843.00,99.04
2842.00,99.04
2841.00,99.03
2840.00,99.02
2839.00,99.02
2838.00,99.02
2837.00,99.02
2836.00,99.03
2835.00,99.03
2834.00,99.03
2833.00,99.03
2832.00,99.04
2831.00,99.04
2830.00,99.04
2829.00,99.03
2828.00,99.03
2827.00,99.02
2826.00,99.01
2825.00,99.02
2824.00,99.02
2823.00,99.03
2822.00,99.03
2821.00,99.03
2820.00,99.03
2819.00,99.03
2818.00,99.03
2817.00,99.03
2816.00,99.03
2815.00,99.03
2814.00,99.03
2813.00,99.03
2812.00,99.03
2811.00,99.03
2810.00,99.04
2809.00,99.04
2808.00,99.04
2807.00,99.04
2806.00,99.04
2805.00,99.03
2804.00,99.03
2803.00,99.02
2802.00,99.02
2801.00,99.03
2800.00,99.03
2799.00,99.04
2798.00,99.05
2797.00,99.05
2796.00,99.04
2795.00,99.04
2794.00,99.03
2793.00,99.03
2792.00,99.03
2791.00,99.03
2790.00,99.03
2789.00,99.03
2788.00,99.04
2787.00,99.04
2786.00,99.04
2785.00,99.04
2784.00,99.04
2783.00,99.04
2782.00,99.04
2781.00,99.04
2780.00,99.04
2779.00,99.05
2778.00,99.05
2777.00,99.05
2776.00,99.04
2775.00,99.04
2774.00,99.04
2773.00,99.04
2772.00,99.04
2771.00,99.04
2770.00,99.04
2769.00,99.04
2768.00,99.04
2767.00,99.04
2766.00,99.04
2765.00,99.04
2764.00,99.04
2763.00,99.04
2762.00,99.04
2761.00,99.04
2760.00,99.04
2759.00,99.04
2758.00,99.04
2757.00,99.04
2756.00,99.04
2755.00,99.04
2754.00,99.04
2753.00,99.04
2752.00,99.04
2751.00,99.05
2750.00,99.05
2749.00,99.05
2748.00,99.05
2747.00,99.05
2746.00,99.05
2745.00,99.05
2744.00,99.06
2743.00,99.06
2742.00,99.06
2741.00,99.06
2740.00,99.05
2739.00,99.05
2738.00,99.05
2737.00,99.04
2736.00,99.04
2735.00,99.04
2734.00,99.04
2733.00,99.04
2732.00,99.05
2731.00,99.05
2730.00,99.05
2729.00,99.05
2728.00,99.05
2727.00,99.06
2726.00,99.06
2725.00,99.06
2724.00,99.06
2723.00,99.05
2722.00,99.06
2721.00,99.06
2720.00,99.07
2719.00,99.07
2718.00,99.07
2717.00,99.07
2716.00,99.06
2715.00,99.06
2714.00,99.05
2713.00,99.05
2712.00,99.04
2711.00,99.05
2710.00,99.05
2709.00,99.06
2708.00,99.06
2707.00,99.06
2706.00,99.06
2705.00,99.06
2704.00,99.06
2703.00,99.07
2702.00,99.07
2701.00,99.07
2700.00,99.07
2699.00,99.07
2698.00,99.07
2697.00,99.07
2696.00,99.07
2695.00,99.07
2694.00,99.07
2693.00,99.07
2692.00,99.07
2691.00,99.08
2690.00,99.08
2689.00,99.07
2688.00,99.07
2687.00,99.06
2686.00,99.06
2685.00,99.06
2684.00,99.07
2683.00,99.07
2682.00,99.07
2681.00,99.06
2680.00,99.05
2679.00,99.05
2678.00,99.05
2677.00,99.05
2676.00,99.06
2675.00,99.06
2674.00,99.07
2673.00,99.07
2672.00,99.07
2671.00,99.07
2670.00,99.07
2669.00,99.06
2668.00,99.06
2667.00,99.06
2666.00,99.06
2665.00,99.06
2664.00,99.07
2663.00,99.07
2662.00,99.07
2661.00,99.07
2660.00,99.07
2659.00,99.07
2658.00,99.07
2657.00,99.07
2656.00,99.08
2655.00,99.08
2654.00,99.08
2653.00,99.07
2652.00,99.07
2651.00,99.06
2650.00,99.06
2649.00,99.06
2648.00,99.06
2647.00,99.07
2646.00,99.07
2645.00,99.07
2644.00,99.06
2643.00,99.06
2642.00,99.06
2641.00,99.06
2640.00,99.06
2639.00,99.07
2638.00,99.07
2637.00,99.08
2636.00,99.08
2635.00,99.07
2634.00,99.07
2633.00,99.07
2632.00,99.08
2631.00,99.08
2630.00,99.08
2629.00,99.08
2628.00,99.07
2627.00,99.07
2626.00,99.07
2625.00,99.07
2624.00,99.08
2623.00,99.08
2622.00,99.08
2621.00,99.08
2620.00,99.08
2619.00,99.08
2618.00,99.08
2617.00,99.08
2616.00,99.08
2615.00,99.08
2614.00,99.07
2613.00,99.07
2612.00,99.07
2611.00,99.08
2610.00,99.08
2609.00,99.08
2608.00,99.07
2607.00,99.08
2606.00,99.08
2605.00,99.08
2604.00,99.08
2603.00,99.08
2602.00,99.08
2601.00,99.08
2600.00,99.08
2599.00,99.09
2598.00,99.09
2597.00,99.09
2596.00,99.09
2595.00,99.08
2594.00,99.08
2593.00,99.08
2592.00,99.08
2591.00,99.08
2590.00,99.08
2589.00,99.08
2588.00,99.08
2587.00,99.08
2586.00,99.08
2585.00,99.09
2584.00,99.09
2583.00,99.10
2582.00,99.10
2581.00,99.10
2580.00,99.10
2579.00,99.10
2578.00,99.10
2577.00,99.09
2576.00,99.09
2575.00,99.09
2574.00,99.09
2573.00,99.09
2572.00,99.09
2571.00,99.09
2570.00,99.09
2569.00,99.09
2568.00,99.09
2567.00,99.09
2566.00,99.09
2565.00,99.09
2564.00,99.09
2563.00,99.09
2562.00,99.09
2561.00,99.09
2560.00,99.09
2559.00,99.09
2558.00,99.09
2557.00,99.09
2556.00,99.09
2555.00,99.09
2554.00,99.09
2553.00,99.08
2552.00,99.09
2551.00,99.09
2550.00,99.09
2549.00,99.09
2548.00,99.08
2547.00,99.08
2546.00,99.08
2545.00,99.08
2544.00,99.09
2543.00,99.09
2542.00,99.10
2541.00,99.10
2540.00,99.09
2539.00,99.09
2538.00,99.09
2537.00,99.09
2536.00,99.09
2535.00,99.09
2534.00,99.09
2533.00,99.10
2532.00,99.10
2531.00,99.10
2530.00,99.10
2529.00,99.10
2528.00,99.10
2527.00,99.09
2526.00,99.09
2525.00,99.09
2524.00,99.10
2523.00,99.10
2522.00,99.10
2521.00,99.10
2520.00,99.10
2519.00,99.10
2518.00,99.10
2517.00,99.10
2516.00,99.10
2515.00,99.10
2514.00,99.09
2513.00,99.09
2512.00,99.10
2511.00,99.10
2510.00,99.11
2509.00,99.11
2508.00,99.12
2507.00,99.12
2506.00,99.12
2505.00,99.11
2504.00,99.11
2503.00,99.11
2502.00,99.11
2501.00,99.11
2500.00,99.11
2499.00,99.11
2498.00,99.10
2497.00,99.10
2496.00,99.10
2495.00,99.11
2494.00,99.12
2493.00,99.12
2492.00,99.12
2491.00,99.11
2490.00,99.11
2489.00,99.10
2488.00,99.10
2487.00,99.11
2486.00,99.12
2485.00,99.12
2484.00,99.12
2483.00,99.12
2482.00,99.12
2481.00,99.12
2480.00,99.12
2479.00,99.12
2478.00,99.12
2477.00,99.11
2476.00,99.12
2475.00,99.12
2474.00,99.13
2473.00,99.12
2472.00,99.12
2471.00,99.12
2470.00,99.12
2469.00,99.12
2468.00,99.12
2467.00,99.13
2466.00,99.13
2465.00,99.14
2464.00,99.14
2463.00,99.14
2462.00,99.13
2461.00,99.13
2460.00,99.12
2459.00,99.12
2458.00,99.11
2457.00,99.11
2456.00,99.11
2455.00,99.12
